"Iteration"	"sampleSize"	"movieName"	"grain"	"testCond"	"nearestDistance"	"nPeak_sample"	"ave_samplePeakInterval"	"sd_samplePeakInterval"	"nPeak_test"	"ave_testPeakInterval"	"sd_testPeakInterval"
76	26	"Corn"	"f"	"sample"	1.34	75	7.56756756756757	4.51506179839405	75	7.54054054054054	5.35119802023422
76	26	"Corn"	"f"	"random"	2.52666666666667	75	7.48648648648649	3.51997526160066	75	7.58108108108108	4.68166565826753
76	26	"Corn"	"f"	"crossMov"	2.62666666666667	75	7.60810810810811	4.38808338842472	75	7.54054054054054	5.35119802023422
76	28	"3Iron"	"c"	"sample"	5.8	25	21.9166666666667	12.9376990987971	25	21.2916666666667	16.0690877062186
76	28	"3Iron"	"c"	"random"	6.14	25	21.7083333333333	11.3424143073175	25	22.1666666666667	13.6785031811
76	28	"3Iron"	"c"	"crossMov"	7.74	25	22.875	12.7937229853584	25	21.2916666666667	16.0690877062186
76	28	"3Iron"	"f"	"sample"	1.34810126582278	79	7.07692307692308	4.07962702257898	79	7.19230769230769	4.44024596343313
76	28	"3Iron"	"f"	"random"	2.34810126582278	79	7.19230769230769	4.92029376249942	79	7.11538461538461	4.75361999921145
76	28	"3Iron"	"f"	"crossMov"	2.70886075949367	79	7.14102564102564	5.09831741781938	79	7.19230769230769	4.44024596343313
76	28	"Corn"	"c"	"sample"	4.1	20	28.8947368421053	17.1719886146729	20	28.7894736842105	15.2044545642549
76	28	"Corn"	"c"	"random"	10.925	20	27.6315789473684	21.9904285398994	20	28.1578947368421	20.8999286492528
76	28	"Corn"	"c"	"crossMov"	9.25	20	26.0526315789474	19.639737733626	20	28.7894736842105	15.2044545642549
76	28	"Corn"	"f"	"sample"	1.46153846153846	78	7.23376623376623	5.08583198155762	78	7.27272727272727	4.65560319919185
76	28	"Corn"	"f"	"random"	2.50641025641026	78	7.12987012987013	4.5083275267193	78	7.02597402597403	3.52798595434468
76	28	"Corn"	"f"	"crossMov"	2.5	78	7.16883116883117	4.10199757949388	78	7.27272727272727	4.65560319919185
76	30	"3Iron"	"c"	"sample"	3.87037037037037	27	20.9615384615385	13.9125289411545	27	19	15.9749804381727
76	30	"3Iron"	"c"	"random"	6.53703703703704	27	20.0384615384615	11.2658094044974	27	19.9230769230769	9.62049095180938
76	30	"3Iron"	"c"	"crossMov"	9.05555555555556	27	21.0769230769231	13.3294353276441	27	19	15.9749804381727
76	30	"3Iron"	"f"	"sample"	1.23493975903614	83	6.84146341463415	3.9172600407734	83	6.85365853658537	3.23606967534564
76	30	"3Iron"	"f"	"random"	2.12048192771084	83	6.74390243902439	2.70715091275651	83	6.73170731707317	3.99088090306074
76	30	"3Iron"	"f"	"crossMov"	2.19277108433735	83	6.78048780487805	4.96661543658367	83	6.85365853658537	3.23606967534564
76	30	"Corn"	"c"	"sample"	4.31818181818182	22	26.0952380952381	18.7026863362052	22	26.0952380952381	13.8740937069949
76	30	"Corn"	"c"	"random"	9.68181818181818	22	24.047619047619	13.3096814029344	22	26.0952380952381	18.1353377743696
76	30	"Corn"	"c"	"crossMov"	11.4545454545455	22	22.7619047619048	16.4313869223044	22	26.0952380952381	13.8740937069949
76	30	"Corn"	"f"	"sample"	1.51898734177215	79	7.12820512820513	5.1024795967547	79	7.16666666666667	4.24697498659888
76	30	"Corn"	"f"	"random"	2.22784810126582	79	7.16666666666667	4.1007337533687	79	7.16666666666667	4.00783863981206
76	30	"Corn"	"f"	"crossMov"	2.33544303797468	79	7.19230769230769	4.48390394694117	79	7.16666666666667	4.24697498659888
76	32	"3Iron"	"c"	"sample"	4.16071428571429	28	18.8888888888889	9.25839882041969	28	20.7037037037037	12.5631170030335
76	32	"3Iron"	"c"	"random"	7.44642857142857	28	19.962962962963	12.4853190140737	28	20.5555555555556	15.790292376436
76	32	"3Iron"	"c"	"crossMov"	6.69642857142857	28	20.2592592592593	10.1511370814103	28	20.7037037037037	12.5631170030335
76	32	"3Iron"	"f"	"sample"	1.21022727272727	88	6.33333333333333	3.06012108996872	88	6.45977011494253	3.24504845594362
76	32	"3Iron"	"f"	"random"	2.05113636363636	88	6.44827586206897	3.60799699856027	88	6.41379310344828	3.76813976725032
76	32	"3Iron"	"f"	"crossMov"	2.14204545454545	88	6.42528735632184	4.19477023210892	88	6.45977011494253	3.24504845594362
76	32	"Corn"	"c"	"sample"	3.74074074074074	27	21.0384615384615	9.82438097482287	27	21.1153846153846	11.4693571679564
76	32	"Corn"	"c"	"random"	7.90740740740741	27	21.3461538461538	11.5271585664198	27	18.6923076923077	14.223274533719
76	32	"Corn"	"c"	"crossMov"	7.81481481481481	27	19.6153846153846	11.3598483196808	27	21.1153846153846	11.4693571679564
76	32	"Corn"	"f"	"sample"	0.994505494505495	91	6.21111111111111	4.11490697655705	91	6.22222222222222	3.63434855073983
76	32	"Corn"	"f"	"random"	1.73076923076923	91	6.18888888888889	2.76370718478748	91	6.15555555555556	2.42139857029047
76	32	"Corn"	"f"	"crossMov"	2.03296703296703	91	6.12222222222222	2.93306519033188	91	6.22222222222222	3.63434855073983
77	2	"3Iron"	"c"	"sample"	10.0625	16	35.4	12.4774081557715	16	34.9333333333333	17.9223191526522
77	2	"3Iron"	"c"	"random"	10.2666666666667	15	39.2142857142857	20.9731644339529	15	38.5714285714286	14.420681119699
77	2	"3Iron"	"c"	"crossMov"	10.6875	16	35.9333333333333	12.8700464349627	16	34.9333333333333	17.9223191526522
77	2	"3Iron"	"f"	"sample"	2.79807692307692	52	10.8823529411765	4.57229508594329	52	10.8235294117647	3.75609308911769
77	2	"3Iron"	"f"	"random"	4.46511627906977	43	13.2380952380952	7.01152195930601	43	13.1190476190476	5.42893054622417
77	2	"3Iron"	"f"	"crossMov"	4.37209302325581	43	12.9761904761905	4.35323314240143	43	12.8333333333333	8.39255380379497
77	2	"Corn"	"c"	"sample"	10.5833333333333	12	49	25.810850431553	12	49	17.2568826848884
77	2	"Corn"	"c"	"random"	12.5384615384615	13	42.5833333333333	27.4837417504615	13	44.3333333333333	20.0605145104567
77	2	"Corn"	"c"	"crossMov"	12.6666666666667	12	41.7272727272727	12.6260913119691	12	49	17.2568826848884
77	2	"Corn"	"f"	"sample"	3.62790697674419	43	12.9761904761905	4.35323314240143	43	13.0952380952381	7.80184319625825
77	2	"Corn"	"f"	"random"	4.425	40	14.4102564102564	6.11175721444439	40	14.3333333333333	8.58190671162403
77	2	"Corn"	"f"	"crossMov"	2.90196078431373	51	10.96	4.58462381337925	51	11	4.82341229032404
77	4	"3Iron"	"c"	"sample"	3.5	26	21.52	8.34226188352615	26	21.32	9.10457760323527
77	4	"3Iron"	"c"	"random"	5.84	25	22.3333333333333	6.84401780463383	25	22.625	10.0078773321645
77	4	"3Iron"	"c"	"crossMov"	7.93478260869565	23	24.9090909090909	9.47633187477443	23	24.2272727272727	9.85577818522534
77	4	"3Iron"	"f"	"sample"	1.75308641975309	81	7	2.60962192324453	81	6.9625	2.72561106840329
77	4	"3Iron"	"f"	"random"	2.40714285714286	70	8.14492753623188	3.55327256913316	70	8.02898550724638	3.45547738462708
77	4	"3Iron"	"f"	"crossMov"	2.07831325301205	83	6.86585365853659	3.78353220270914	83	6.79268292682927	2.63283072971087
77	4	"Corn"	"c"	"sample"	7.21428571428571	21	27.4	15.2018004473847	21	26.45	7.46553484529513
77	4	"Corn"	"c"	"random"	7.15384615384615	26	21.64	7.05265907300218	26	20.08	10.5944954260849
77	4	"Corn"	"c"	"crossMov"	7.23809523809524	21	25.05	8.29378334086822	21	26.45	7.46553484529513
77	4	"Corn"	"f"	"sample"	1.81976744186047	86	6.62352941176471	3.5789612439134	86	6.54117647058824	2.78410856544814
77	4	"Corn"	"f"	"random"	2.51470588235294	68	8.23880597014925	3.28028801506545	68	8.22388059701493	3.88010034048007
77	4	"Corn"	"f"	"crossMov"	2.03703703703704	81	7	2.60962192324453	81	6.95	3.66267523449974
77	6	"3Iron"	"c"	"sample"	7.02083333333333	24	21.5217391304348	9.7973538413436	24	22.7826086956522	16.2115461708318
77	6	"3Iron"	"c"	"random"	9.33333333333333	24	23.9565217391304	21.465571294241	24	24.1739130434783	12.8262946322036
77	6	"3Iron"	"c"	"crossMov"	10.4736842105263	19	30.1666666666667	12.5052929970144	19	29.1111111111111	20.5394566881832
77	6	"3Iron"	"f"	"sample"	1.78985507246377	69	8.26470588235294	3.75606036485604	69	8.20588235294118	2.76199594458299
77	6	"3Iron"	"f"	"random"	2.73770491803279	61	9.41666666666667	3.32066802890504	61	9.25	4.37490920002628
77	6	"3Iron"	"f"	"crossMov"	3.13392857142857	56	10.1454545454545	3.97873133427014	56	10.1454545454545	4.50274887982302
77	6	"Corn"	"c"	"sample"	5.41176470588235	17	33.9375	14.3641625814618	17	34.25	11.7217746096741
77	6	"Corn"	"c"	"random"	7.21428571428571	21	26.4	10.3943304384245	21	25.9	10.093770877443
77	6	"Corn"	"c"	"crossMov"	14.0882352941176	17	30.9375	18.0756512100302	17	34.25	11.7217746096741
77	6	"Corn"	"f"	"sample"	1.88392857142857	56	10.1454545454545	3.97873133427014	56	10.1090909090909	3.9752601930809
77	6	"Corn"	"f"	"random"	2.66964285714286	56	9.94545454545455	4.49863428583725	56	10.1272727272727	3.49101781536637
77	6	"Corn"	"f"	"crossMov"	3	60	9.52542372881356	5.84381763565031	60	9.42372881355932	3.32287468933934
77	8	"3Iron"	"c"	"sample"	5.47826086956522	23	24.7727272727273	10.8053417926233	23	23.3181818181818	13.7784730774611
77	8	"3Iron"	"c"	"random"	8.07142857142857	21	26.6	9.4334232219386	21	27.05	10.7824174615802
77	8	"3Iron"	"c"	"crossMov"	8.84782608695652	23	24.8636363636364	13.0868725739282	23	23.3181818181818	13.7784730774611
77	8	"3Iron"	"f"	"sample"	1.82716049382716	81	7.0125	3.11181395265677	81	7.025	2.32746398631535
77	8	"3Iron"	"f"	"random"	2.81538461538462	65	8.625	6.10100173924104	65	8.65625	2.66201230722353
77	8	"3Iron"	"f"	"crossMov"	2.16666666666667	72	7.87323943661972	2.97095260078932	72	7.91549295774648	4.08392835698053
77	8	"Corn"	"c"	"sample"	6.78571428571429	21	27.35	14.9570437551923	21	27.35	8.73754753017718
77	8	"Corn"	"c"	"random"	7.84090909090909	22	25.3333333333333	16.5901577247877	22	24.4285714285714	10.5667943510387
77	8	"Corn"	"c"	"crossMov"	8.71428571428571	21	27.25	13.7568164921976	21	27.35	8.73754753017718
77	8	"Corn"	"f"	"sample"	1.77083333333333	72	7.87323943661972	2.97095260078932	72	7.84507042253521	4.33803078209438
77	8	"Corn"	"f"	"random"	2.40579710144928	69	8.23529411764706	3.31490369081333	69	8.20588235294118	2.86803705053927
77	8	"Corn"	"f"	"crossMov"	2.11111111111111	81	7.0125	3.11181395265677	81	6.9625	2.77166380594122
77	10	"3Iron"	"c"	"sample"	3.98214285714286	28	20.3333333333333	7.09821212592406	28	20.7777777777778	8.03039099217339
77	10	"3Iron"	"c"	"random"	6.16666666666667	27	21.3461538461538	7.74050286579526	27	21.1538461538462	7.67693849235388
77	10	"3Iron"	"c"	"crossMov"	7.41304347826087	23	24.7272727272727	11.2215006983058	23	24.6818181818182	10.5802437798738
77	10	"3Iron"	"f"	"sample"	1.41463414634146	82	6.8641975308642	2.86684969269298	82	6.92592592592593	2.22361067735439
77	10	"3Iron"	"f"	"random"	1.86904761904762	84	6.67469879518072	2.72346816973944	84	6.72289156626506	2.67469283858571
77	10	"3Iron"	"f"	"crossMov"	2.1830985915493	71	7.95714285714286	2.84088021818567	71	8.01428571428571	4.18933378932065
77	10	"Corn"	"c"	"sample"	4.54347826086957	23	24.7272727272727	11.2215006983058	23	24.9090909090909	8.12350552356198
77	10	"Corn"	"c"	"random"	7.54166666666667	24	23.8260869565217	10.3557282080676	24	23.3913043478261	9.37472002216979
77	10	"Corn"	"c"	"crossMov"	6.5	23	24.9545454545455	12.9043266008593	23	24.9090909090909	8.12350552356198
77	10	"Corn"	"f"	"sample"	1.62676056338028	71	7.95714285714286	2.84088021818567	71	8	3.08807899576063
77	10	"Corn"	"f"	"random"	2.1474358974359	78	7.25974025974026	3.11364821307822	78	7.23376623376623	2.42734479094092
77	10	"Corn"	"f"	"crossMov"	2.24657534246575	73	7.72222222222222	3.8828703707591	73	7.77777777777778	2.90808596954419
77	12	"3Iron"	"c"	"sample"	5	24	23.5217391304348	12.7844705696808	24	22.304347826087	12.3341167005428
77	12	"3Iron"	"c"	"random"	10.125	24	24.0434782608696	13.2235267640313	24	23.5652173913043	11.089823701183
77	12	"3Iron"	"c"	"crossMov"	10.6666666666667	21	27.3	11.9520973715473	21	24.7	15.1104704026537
77	12	"3Iron"	"f"	"sample"	1.49431818181818	88	6.4367816091954	3.12789828176256	88	6.45977011494253	3.25935004828202
77	12	"3Iron"	"f"	"random"	1.79545454545455	88	6.44827586206897	2.4530883273172	88	6.4367816091954	2.51368879974897
77	12	"3Iron"	"f"	"crossMov"	1.91477272727273	88	6.41379310344828	2.81834407978247	88	6.45977011494253	3.25935004828202
77	12	"Corn"	"c"	"sample"	4.47619047619048	21	27.3	11.9520973715473	21	27.35	17.8864106016419
77	12	"Corn"	"c"	"random"	7.54761904761905	21	27.1	11.4703278528834	21	27.55	13.6322952463703
77	12	"Corn"	"c"	"crossMov"	7.30952380952381	21	27.05	14.1699273853208	21	27.35	17.8864106016419
77	12	"Corn"	"f"	"sample"	1.5625	80	7.06329113924051	3.50216699272329	80	7.05063291139241	4.32908687647074
77	12	"Corn"	"f"	"random"	2.1474358974359	78	7.23376623376623	2.53862843146754	78	7.20779220779221	3.10066912276783
77	12	"Corn"	"f"	"crossMov"	2.175	80	7.08860759493671	3.75257133524406	80	7.05063291139241	4.32908687647074
77	14	"3Iron"	"c"	"sample"	4.7	25	22.25	11.542925557881	25	22.75	10.7834414124459
77	14	"3Iron"	"c"	"random"	7.18	25	22.125	12.3228755114042	25	20	9.69535971483266
77	14	"3Iron"	"c"	"crossMov"	8.22	25	22.8333333333333	9.17305442784637	25	22.75	10.7834414124459
77	14	"3Iron"	"f"	"sample"	1.63333333333333	75	7.56756756756757	3.21418551467854	75	7.59459459459459	4.2841502055927
77	14	"3Iron"	"f"	"random"	2.12666666666667	75	7.56756756756757	2.55397128893164	75	7.43243243243243	4.03777058071597
77	14	"3Iron"	"f"	"crossMov"	2.35333333333333	75	7.56756756756757	3.94510649223796	75	7.59459459459459	4.2841502055927
77	14	"Corn"	"c"	"sample"	3.78	25	22.8333333333333	9.17305442784637	25	22.8333333333333	10.0376104321898
77	14	"Corn"	"c"	"random"	8.46	25	22	12.5939944279872	25	21.9583333333333	16.1500549646841
77	14	"Corn"	"c"	"crossMov"	8.28	25	22.25	11.542925557881	25	22.8333333333333	10.0376104321898
77	14	"Corn"	"f"	"sample"	1.72058823529412	68	8.35820895522388	4.89805617763951	68	8.34328358208955	5.30452133848889
77	14	"Corn"	"f"	"random"	3.05147058823529	68	8.11940298507463	3.79202667512235	68	8.28358208955224	5.53995397133612
77	14	"Corn"	"f"	"crossMov"	2.71323529411765	68	8.35820895522388	3.87572668665059	68	8.34328358208955	5.30452133848889
77	16	"3Iron"	"c"	"sample"	3.75806451612903	31	17.4	8.18156042784521	31	18.1	6.88000601443201
77	16	"3Iron"	"c"	"random"	6.79032258064516	31	18.3666666666667	10.4468551061645	31	18.0666666666667	11.6261694505092
77	16	"3Iron"	"c"	"crossMov"	5.37931034482759	29	19.5357142857143	8.35544685001898	29	18.7857142857143	8.9911773334347
77	16	"3Iron"	"f"	"sample"	0.994318181818182	88	6.44827586206897	2.50468686567967	88	6.45977011494253	2.70144060491568
77	16	"3Iron"	"f"	"random"	1.84659090909091	88	6.41379310344828	2.75997861526065	88	6.42528735632184	2.38518774020014
77	16	"3Iron"	"f"	"crossMov"	2.03409090909091	88	6.42528735632184	2.99469369442735	88	6.45977011494253	2.70144060491568
77	16	"Corn"	"c"	"sample"	2.74	25	22.7916666666667	11.6207429481366	25	22.7916666666667	7.84623513521622
77	16	"Corn"	"c"	"random"	7.44	25	22.0833333333333	9.8727409817514	25	22.9166666666667	11.1195740717094
77	16	"Corn"	"c"	"crossMov"	6.9	25	21.25	11.3185111941533	25	22.7916666666667	7.84623513521622
77	16	"Corn"	"f"	"sample"	1.42682926829268	82	6.90123456790123	3.4190822535865	82	6.91358024691358	2.82045001225069
77	16	"Corn"	"f"	"random"	2.12025316455696	79	7.14102564102564	2.84090875790874	79	7.12820512820513	2.77913830595199
77	16	"Corn"	"f"	"crossMov"	2.1280487804878	82	6.92592592592593	3.34207187900626	82	6.91358024691358	2.82045001225069
77	18	"3Iron"	"c"	"sample"	2.98275862068966	29	18.8571428571429	11.6578197749306	29	18.3571428571429	9.9002966125199
77	18	"3Iron"	"c"	"random"	6.89655172413793	29	19.6071428571429	8.97873737603038	29	19.6071428571429	14.0616085843276
77	18	"3Iron"	"c"	"crossMov"	7.32758620689655	29	19.9642857142857	9.81866002344947	29	18.3571428571429	9.9002966125199
77	18	"3Iron"	"f"	"sample"	1.5	83	6.85365853658537	4.10095427382912	83	6.85365853658537	3.93503400527924
77	18	"3Iron"	"f"	"random"	2	83	6.75609756097561	4.04469161518765	83	6.71951219512195	3.131971296732
77	18	"3Iron"	"f"	"crossMov"	2.19879518072289	83	6.81707317073171	3.14712507952653	83	6.85365853658537	3.93503400527924
77	18	"Corn"	"c"	"sample"	4.04545454545455	22	26.6190476190476	14.9213812714379	22	26.0952380952381	15.0096794166457
77	18	"Corn"	"c"	"random"	7.5	22	23.3809523809524	9.05801407857258	22	25.5714285714286	12.31491546285
77	18	"Corn"	"c"	"crossMov"	8.84090909090909	22	25.1428571428571	13.7814575219231	22	26.0952380952381	15.0096794166457
77	18	"Corn"	"f"	"sample"	1.39024390243902	82	6.90123456790123	3.33018369715398	82	6.8641975308642	4.21827300687068
77	18	"Corn"	"f"	"random"	2.02439024390244	82	6.82716049382716	2.6916078998286	82	6.91358024691358	3.34364146875901
77	18	"Corn"	"f"	"crossMov"	2.23780487804878	82	6.93827160493827	4.32534876921025	82	6.8641975308642	4.21827300687068
77	20	"3Iron"	"c"	"sample"	3.35714285714286	28	19.4074074074074	11.6792362080985	28	19.5555555555556	7.39195682083071
77	20	"3Iron"	"c"	"random"	6.60714285714286	28	19.5185185185185	8.36370533624702	28	19.4444444444444	9.42310308735248
77	20	"3Iron"	"c"	"crossMov"	5.05357142857143	28	20.2962962962963	7.26326274858522	28	19.5555555555556	7.39195682083071
77	20	"3Iron"	"f"	"sample"	1.21666666666667	90	6.26966292134831	2.91455612145088	90	6.31460674157303	2.30905089523211
77	20	"3Iron"	"f"	"random"	1.59444444444444	90	6.31460674157303	2.40073618263032	90	6.29213483146067	2.88098092192971
77	20	"3Iron"	"f"	"crossMov"	1.72222222222222	90	6.29213483146067	3.42186235573757	90	6.31460674157303	2.30905089523211
77	20	"Corn"	"c"	"sample"	3.51923076923077	26	21.92	9.65625876482882	26	22.36	11.682893477217
77	20	"Corn"	"c"	"random"	9.78846153846154	26	21.72	13.1450878024201	26	21.64	19.4441079335961
77	20	"Corn"	"c"	"crossMov"	7.67307692307692	26	20.96	13.4365174059352	26	22.36	11.682893477217
77	20	"Corn"	"f"	"sample"	1.26136363636364	88	6.4367816091954	3.53290561431491	88	6.42528735632184	3.08647531309205
77	20	"Corn"	"f"	"random"	1.98863636363636	88	6.44827586206897	3.07563047304714	88	6.39080459770115	2.8339975949797
77	20	"Corn"	"f"	"crossMov"	1.92045454545455	88	6.41379310344828	3.29040792034627	88	6.42528735632184	3.08647531309205
77	22	"3Iron"	"c"	"sample"	3.21052631578947	38	14.6216216216216	6.48224648709994	38	14.7297297297297	8.28870935084002
77	22	"3Iron"	"c"	"random"	4.05263157894737	38	15.1351351351351	7.79302452397214	38	14.8918918918919	5.39435808035572
77	22	"3Iron"	"c"	"crossMov"	4.75	38	15.1351351351351	6.18314088722158	38	14.7297297297297	8.28870935084002
77	22	"3Iron"	"f"	"sample"	1.16176470588235	102	5.51485148514851	2.01798841119635	102	5.56435643564356	2.35548653820886
77	22	"3Iron"	"f"	"random"	1.88421052631579	95	5.9468085106383	2.78385136358794	95	5.9468085106383	2.81839968805832
77	22	"3Iron"	"f"	"crossMov"	1.71078431372549	102	5.55445544554455	3.62070503500286	102	5.56435643564356	2.35548653820886
77	22	"Corn"	"c"	"sample"	3.62962962962963	27	21.1153846153846	10.6857921487438	27	21.0769230769231	9.70741191841812
77	22	"Corn"	"c"	"random"	4.74324324324324	37	15.3611111111111	6.48141420977939	37	15.2777777777778	5.18575582649853
77	22	"Corn"	"c"	"crossMov"	6.66666666666667	27	20.5384615384615	10.9443346777436	27	21.0769230769231	9.70741191841812
77	22	"Corn"	"f"	"sample"	1.35	100	5.66666666666667	3.89662334199596	100	5.65656565656566	2.73362141565262
77	22	"Corn"	"f"	"random"	1.7445652173913	92	6.12087912087912	2.60697851857989	92	6.15384615384615	2.28970195500092
77	22	"Corn"	"f"	"crossMov"	1.84	100	5.62626262626263	2.17868083372063	100	5.65656565656566	2.73362141565262
77	24	"3Iron"	"c"	"sample"	2.95714285714286	35	15.2352941176471	9.07897612545771	35	15.5588235294118	9.1822990996696
77	24	"3Iron"	"c"	"random"	4.85714285714286	35	15.7352941176471	5.86881240131106	35	16.4117647058824	5.99048562335017
77	24	"3Iron"	"c"	"crossMov"	5.98571428571429	35	16.1470588235294	6.77845228129315	35	15.5588235294118	9.1822990996696
77	24	"3Iron"	"f"	"sample"	1.04	100	5.65656565656566	2.18604860263769	100	5.66666666666667	2.24971653543195
77	24	"3Iron"	"f"	"random"	1.91052631578947	95	5.97872340425532	2.86986089882178	95	5.96808510638298	2.24064184189414
77	24	"3Iron"	"f"	"crossMov"	1.55	100	5.66666666666667	3.04054237911325	100	5.66666666666667	2.24971653543195
77	24	"Corn"	"c"	"sample"	2.66176470588235	34	16.6363636363636	6.72131954036083	34	16.5757575757576	7.72589114208801
77	24	"Corn"	"c"	"random"	4.76470588235294	34	16.6969696969697	6.02331329338787	34	16.8181818181818	8.28196287669228
77	24	"Corn"	"c"	"crossMov"	5.25	34	15.6969696969697	9.51474135383107	34	16.5757575757576	7.72589114208801
77	24	"Corn"	"f"	"sample"	1.08080808080808	99	5.72448979591837	3.06890158745813	99	5.72448979591837	2.91735161724769
77	24	"Corn"	"f"	"random"	1.64646464646465	99	5.71428571428571	2.09565087200125	99	5.71428571428571	2.57265557372745
77	24	"Corn"	"f"	"crossMov"	1.86868686868687	99	5.71428571428571	2.28396472069094	99	5.72448979591837	2.91735161724769
77	26	"3Iron"	"c"	"sample"	3.12068965517241	29	18.6071428571429	8.65100844352536	29	18.3214285714286	10.8902048119657
77	26	"3Iron"	"c"	"random"	6.41379310344828	29	19.1785714285714	12.2233946046659	29	19.5714285714286	7.8948111014794
77	26	"3Iron"	"c"	"crossMov"	7.75862068965517	29	19.5357142857143	10.3511750732381	29	18.3214285714286	10.8902048119657
77	26	"3Iron"	"f"	"sample"	1.09302325581395	86	6.61176470588235	3.05151842627279	86	6.61176470588235	3.0476146708652
77	26	"3Iron"	"f"	"random"	2.1453488372093	86	6.6	3.87052352801948	86	6.50588235294118	3.52752283719706
77	26	"3Iron"	"f"	"crossMov"	2.11627906976744	86	6.58823529411765	4.35150252552976	86	6.61176470588235	3.0476146708652
77	26	"Corn"	"c"	"sample"	2.39285714285714	28	20.2592592592593	10.5887915798974	28	20.6666666666667	9.39721726404643
77	26	"Corn"	"c"	"random"	6.76785714285714	28	19.7777777777778	13.8462250710419	28	19.8888888888889	10.7964856580326
77	26	"Corn"	"c"	"crossMov"	7.05357142857143	28	18.7777777777778	8.76765617892233	28	20.6666666666667	9.39721726404643
77	26	"Corn"	"f"	"sample"	1.22289156626506	83	6.78048780487805	4.48323183209872	83	6.82926829268293	3.7574777396769
77	26	"Corn"	"f"	"random"	1.86746987951807	83	6.74390243902439	3.09045114613719	83	6.75609756097561	3.46966030147741
77	26	"Corn"	"f"	"crossMov"	2.12048192771084	83	6.85365853658537	3.18608839949093	83	6.82926829268293	3.7574777396769
77	28	"3Iron"	"c"	"sample"	3.5	30	18.2413793103448	9.93786112520407	30	18.7931034482759	10.2133641804145
77	28	"3Iron"	"c"	"random"	6.68333333333333	30	18.9310344827586	11.6647547107967	30	17.8620689655172	11.2907172299417
77	28	"3Iron"	"c"	"crossMov"	5.95	30	18.8620689655172	9.10935209367288	30	18.7931034482759	10.2133641804145
77	28	"3Iron"	"f"	"sample"	1.30625	80	7.10126582278481	3.41788259805297	80	7.11392405063291	3.2184856359831
77	28	"3Iron"	"f"	"random"	2.49375	80	6.68354430379747	3.30323968325995	80	7	4.06990203372299
77	28	"3Iron"	"f"	"crossMov"	2.1375	80	7.12658227848101	4.36585553811414	80	7.11392405063291	3.2184856359831
77	28	"Corn"	"c"	"sample"	2.67307692307692	26	21.88	10.744455934729	26	21.92	11.7966096824469
77	28	"Corn"	"c"	"random"	6.48076923076923	26	21.68	9.81376584191818	26	21.36	11.3610445529156
77	28	"Corn"	"c"	"crossMov"	7.75	26	21.16	11.4334305146502	26	21.92	11.7966096824469
77	28	"Corn"	"f"	"sample"	1.24657534246575	73	7.77777777777778	4.64885938523898	73	7.77777777777778	5.48036757845605
77	28	"Corn"	"f"	"random"	2.67123287671233	73	7.77777777777778	4.29615688799417	73	7.77777777777778	4.60319002132836
77	28	"Corn"	"f"	"crossMov"	2.51369863013699	73	7.79166666666667	4.12801319738037	73	7.77777777777778	5.48036757845605
77	30	"3Iron"	"c"	"sample"	4.39285714285714	28	18.7777777777778	11.8624596403085	28	19.6296296296296	12.8366906475395
77	30	"3Iron"	"c"	"random"	7.78571428571429	28	19.1111111111111	13.8156358837295	28	20.6296296296296	13.7732967623479
77	30	"3Iron"	"c"	"crossMov"	6.82142857142857	28	20.3333333333333	11.5625389812233	28	19.6296296296296	12.8366906475395
77	30	"3Iron"	"f"	"sample"	1.20779220779221	77	7.39473684210526	3.9194521636522	77	7.38157894736842	4.57228492918849
77	30	"3Iron"	"f"	"random"	2.47402597402597	77	7.27631578947368	3.97525239185481	77	7.38157894736842	4.76365995221645
77	30	"3Iron"	"f"	"crossMov"	2.54545454545455	77	7.32894736842105	4.5909713072355	77	7.38157894736842	4.57228492918849
77	30	"Corn"	"c"	"sample"	4	23	24.9545454545455	12.7856961474151	23	24.8636363636364	13.1449626583739
77	30	"Corn"	"c"	"random"	8.78260869565217	23	24.5	11.7422720280597	23	25.3181818181818	17.8175578563777
77	30	"Corn"	"c"	"crossMov"	10.0217391304348	23	23.0454545454545	17.7401274294217	23	24.8636363636364	13.1449626583739
77	30	"Corn"	"f"	"sample"	1.32394366197183	71	7.95714285714286	5.07461918121631	71	8.02857142857143	4.85431655683418
77	30	"Corn"	"f"	"random"	2.71830985915493	71	7.8	4.93317665242772	71	7.55714285714286	4.96840952093342
77	30	"Corn"	"f"	"crossMov"	2.49295774647887	71	8.02857142857143	4.2047985995693	71	8.02857142857143	4.85431655683418
77	32	"3Iron"	"c"	"sample"	7.40909090909091	22	25.9047619047619	23.2290868565787	22	23.0952380952381	13.9244560464844
77	32	"3Iron"	"c"	"random"	10.1818181818182	22	26.2380952380952	22.6713580579214	22	25.5714285714286	27.1266869126538
77	32	"3Iron"	"c"	"crossMov"	9.09090909090909	22	26.0952380952381	14.8017051784744	22	23.0952380952381	13.9244560464844
77	32	"3Iron"	"f"	"sample"	1.35810810810811	74	7.6986301369863	4.23505519938724	74	7.68493150684932	4.74890839014834
77	32	"3Iron"	"f"	"random"	2.96621621621622	74	7.64383561643836	3.76153730029248	74	7.61643835616438	6.62828563595759
77	32	"3Iron"	"f"	"crossMov"	2.43243243243243	74	7.67123287671233	4.5887991485323	74	7.68493150684932	4.74890839014834
