"subid"	"grain"	"keypressed"	"condition"	"movieName"	"clipNo"	"bpTime"	"totalMovieDur"
19	"c"	"space"	"Ordered"	"3Iron"	"6"	313.2676	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"6"	325.1442	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"6"	328.4516	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"6"	339.2592	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"6"	355.1782	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"7"	373.8308	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"7"	385.3733	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"7"	394.5773	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"7"	404.4661	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"8"	422.8123	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"8"	444.3107	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"8"	456.6548	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"8"	476.3322	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"9"	494.1907	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"9"	499.3856	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"9"	509.4749	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"9"	527.816	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"9"	541.5635	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"10"	556.7812	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"10"	575.4062	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"10"	587.0155	589.3222
19	"c"	"space"	"Ordered"	"3Iron"	"10"	587.216	589.3222
19	"f"	"space"	"Ordered"	"Corn"	"1"	3.925	588.688
19	"f"	"space"	"Ordered"	"Corn"	"1"	8.836	588.688
19	"f"	"space"	"Ordered"	"Corn"	"1"	13.3795	588.688
19	"f"	"space"	"Ordered"	"Corn"	"1"	15.1167	588.688
19	"f"	"space"	"Ordered"	"Corn"	"1"	23.1514	588.688
19	"f"	"space"	"Ordered"	"Corn"	"1"	24.5545	588.688
19	"f"	"space"	"Ordered"	"Corn"	"1"	32.0881	588.688
19	"f"	"space"	"Ordered"	"Corn"	"1"	41.5092	588.688
19	"f"	"space"	"Ordered"	"Corn"	"1"	44.9669	588.688
19	"f"	"space"	"Ordered"	"Corn"	"1"	54.0874	588.688
19	"f"	"space"	"Ordered"	"Corn"	"1"	60.0173	588.688
19	"f"	"space"	"Ordered"	"Corn"	"2"	62.5579	588.688
19	"f"	"space"	"Ordered"	"Corn"	"2"	65.6982	588.688
19	"f"	"space"	"Ordered"	"Corn"	"2"	72.597	588.688
19	"f"	"space"	"Ordered"	"Corn"	"2"	77.5748	588.688
19	"f"	"space"	"Ordered"	"Corn"	"2"	90.6875	588.688
19	"f"	"space"	"Ordered"	"Corn"	"2"	93.3435	588.688
19	"f"	"space"	"Ordered"	"Corn"	"2"	97.1855	588.688
19	"f"	"space"	"Ordered"	"Corn"	"2"	98.2879	588.688
19	"f"	"space"	"Ordered"	"Corn"	"2"	102.3303	588.688
19	"f"	"space"	"Ordered"	"Corn"	"2"	106.7402	588.688
19	"f"	"space"	"Ordered"	"Corn"	"2"	108.4941	588.688
19	"f"	"space"	"Ordered"	"Corn"	"2"	111.7347	588.688
19	"f"	"space"	"Ordered"	"Corn"	"2"	112.5699	588.688
19	"f"	"space"	"Ordered"	"Corn"	"2"	114.708	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	121.5128	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	123.1164	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	124.8871	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	131.7859	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	138.7347	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	144.6647	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	148.3731	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	152.6827	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	157.5101	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	161.9535	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	164.1584	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	165.9959	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	168.3678	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	176.0016	588.688
19	"f"	"space"	"Ordered"	"Corn"	"3"	180.044	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	181.13955	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	183.0772	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	188.4225	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	193.0496	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	198.1276	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	200.4328	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	206.5298	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	207.5988	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	212.3428	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	219.4086	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	222.9833	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	224.5535	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	226.1237	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	228.3955	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	229.8152	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	232.6216	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	236.998	588.688
19	"f"	"space"	"Ordered"	"Corn"	"4"	239.6707	588.688
19	"f"	"space"	"Ordered"	"Corn"	"5"	244.5386	588.688
19	"f"	"space"	"Ordered"	"Corn"	"5"	246.2424	588.688
19	"f"	"space"	"Ordered"	"Corn"	"5"	250.3516	588.688
19	"f"	"space"	"Ordered"	"Corn"	"5"	251.2035	588.688
19	"f"	"space"	"Ordered"	"Corn"	"5"	255.5466	588.688
19	"f"	"space"	"Ordered"	"Corn"	"5"	260.6246	588.688
19	"f"	"space"	"Ordered"	"Corn"	"5"	271.7662	588.688
19	"f"	"space"	"Ordered"	"Corn"	"5"	273.9711	588.688
19	"f"	"space"	"Ordered"	"Corn"	"5"	277.5458	588.688
19	"f"	"space"	"Ordered"	"Corn"	"5"	281.3043	588.688
19	"f"	"space"	"Ordered"	"Corn"	"5"	284.7453	588.688
19	"f"	"space"	"Ordered"	"Corn"	"5"	287.5182	588.688
19	"f"	"space"	"Ordered"	"Corn"	"5"	294.7845	588.688
19	"f"	"space"	"Ordered"	"Corn"	"5"	298.8937	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	309.606	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	315.7697	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	318.6763	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	321.4491	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	326.5606	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	328.9493	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	333.3257	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	336.6332	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	338.7379	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	342.5297	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	345.6701	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	347.6078	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	349.5789	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	351.1824	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	353.7214	588.688
19	"f"	"space"	"Ordered"	"Corn"	"6"	356.7783	588.688
19	"f"	"space"	"Ordered"	"Corn"	"7"	361.92145	588.688
19	"f"	"space"	"Ordered"	"Corn"	"7"	371.8604	588.688
19	"f"	"space"	"Ordered"	"Corn"	"7"	383.6702	588.688
19	"f"	"space"	"Ordered"	"Corn"	"7"	390.1848	588.688
19	"f"	"space"	"Ordered"	"Corn"	"7"	395.4298	588.688
19	"f"	"space"	"Ordered"	"Corn"	"7"	397.284	588.688
19	"f"	"space"	"Ordered"	"Corn"	"7"	406.6717	588.688
19	"f"	"space"	"Ordered"	"Corn"	"7"	411.1985	588.688
19	"f"	"space"	"Ordered"	"Corn"	"7"	414.9736	588.688
19	"f"	"space"	"Ordered"	"Corn"	"7"	417.6129	588.688
19	"f"	"space"	"Ordered"	"Corn"	"8"	426.5585	588.688
19	"f"	"space"	"Ordered"	"Corn"	"8"	433.8583	588.688
19	"f"	"space"	"Ordered"	"Corn"	"8"	442.8618	588.688
19	"f"	"space"	"Ordered"	"Corn"	"8"	450.98	588.688
19	"f"	"space"	"Ordered"	"Corn"	"8"	453.0847	588.688
19	"f"	"space"	"Ordered"	"Corn"	"8"	461.8209	588.688
19	"f"	"space"	"Ordered"	"Corn"	"8"	463.7586	588.688
19	"f"	"space"	"Ordered"	"Corn"	"8"	465.8633	588.688
19	"f"	"space"	"Ordered"	"Corn"	"8"	470.2899	588.688
19	"f"	"space"	"Ordered"	"Corn"	"8"	473.7309	588.688
19	"f"	"space"	"Ordered"	"Corn"	"8"	476.27	588.688
19	"f"	"space"	"Ordered"	"Corn"	"9"	483.6438	588.688
19	"f"	"space"	"Ordered"	"Corn"	"9"	484.88	588.688
19	"f"	"space"	"Ordered"	"Corn"	"9"	488.488	588.688
19	"f"	"space"	"Ordered"	"Corn"	"9"	493.8835	588.688
19	"f"	"space"	"Ordered"	"Corn"	"9"	500.6987	588.688
19	"f"	"space"	"Ordered"	"Corn"	"9"	510.8715	588.688
19	"f"	"space"	"Ordered"	"Corn"	"9"	516.8683	588.688
19	"f"	"space"	"Ordered"	"Corn"	"9"	522.5477	588.688
19	"f"	"space"	"Ordered"	"Corn"	"9"	528.9286	588.688
19	"f"	"space"	"Ordered"	"Corn"	"9"	531.1503	588.688
19	"f"	"space"	"Ordered"	"Corn"	"9"	537.598	588.688
19	"f"	"space"	"Ordered"	"Corn"	"10"	543.3336	588.688
19	"f"	"space"	"Ordered"	"Corn"	"10"	547.0085	588.688
19	"f"	"space"	"Ordered"	"Corn"	"10"	556.2125	588.688
19	"f"	"space"	"Ordered"	"Corn"	"10"	560.3551	588.688
19	"f"	"space"	"Ordered"	"Corn"	"10"	565.1324	588.688
19	"f"	"space"	"Ordered"	"3Iron"	"1"	1.4675	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	2.4697	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	5.5768	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	8.7337	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	12.275	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	13.2772	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	15.1481	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	18.9065	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	20.3765	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	25.3543	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	27.4256	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	28.9958	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	32.9547	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	35.026	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	36.5628	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	44.4137	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	45.0317	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	47.7044	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	51.5129	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	52.8492	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	54.7535	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	56.591	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"1"	58.5453	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	63.0231	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	65.1612	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	69.237	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	70.59	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	72.06	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	73.4297	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	75.7349	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	79.4432	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	82.4165	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	85.7406	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	86.9099	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	90.8855	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	94.8612	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	96.615	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	99.154	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	100.791	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	102.7955	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	107.5729	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	109.1765	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	111.6988	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	116.543	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"2"	120.1511	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	123.5514	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	124.9879	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	127.527	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	130.2831	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	131.6529	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	138.3679	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	142.6943	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	144.2645	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	146.0351	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	148.24	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	151.9817	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	155.6401	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	158.7135	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	164.727	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	168.9197	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	173.7973	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"3"	179.5769	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	182.2043	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	186.3802	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	188.7856	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	196.1522	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	199.7936	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	202.767	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	207.9619	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	211.1691	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	214.6436	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	218.2015	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	221.1081	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	223.313	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	226.9545	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	231.1138	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	232.8511	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	234.5214	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	237.0939	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"4"	239.5995	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"5"	244.3712	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"5"	248.614	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"5"	251.2868	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"5"	255.4126	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"5"	259.288	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"5"	266.9217	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"5"	270.1289	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"5"	278.8651	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"5"	281.5712	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"5"	292.5792	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"5"	298.7263	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"5"	300.3299	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	301.9246	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	304.9313	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	311.6131	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	313.7344	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	316.2735	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	317.6766	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	319.4138	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	322.1199	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	323.3893	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	326.5798	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	330.9563	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	333.2949	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	334.3974	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	336.7359	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	342.8664	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	344.4365	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	349.4812	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	355.0102	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	358.7854	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"6"	360.0215	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	362.31911	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	367.9651	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	369.0007	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	372.4251	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	375.2648	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	379.5076	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	384.0847	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	387.108	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	392.5535	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	396.4623	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	399.92	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	402.2586	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	404.4302	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	410.6273	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	412.9325	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	416.407	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"7"	421.2177	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"8"	424.7486	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"8"	427.2542	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"8"	436.4582	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"8"	441.6365	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"8"	450.6066	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"8"	451.7759	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"8"	453.179	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"8"	455.7514	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"8"	460.345	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"8"	468.2962	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"8"	470.4677	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"8"	475.3955	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"8"	476.832	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"9"	484.1742	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"9"	494.7813	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"9"	500.8616	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"9"	503.0331	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"9"	503.2336	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"9"	505.3383	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"9"	506.7915	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"9"	509.4976	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"9"	514.275	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"9"	520.4054	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"9"	527.5213	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"9"	533.5515	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"9"	536.9926	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"9"	539.6652	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"10"	542.86633	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"10"	546.0401	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"10"	552.8052	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"10"	566.2186	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"10"	567.9892	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"10"	570.5617	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"10"	575.172	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"10"	580.3336	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"10"	581.436	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"10"	584.2089	589.3222
19	"f"	"space"	"Ordered"	"3Iron"	"10"	587.0486	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"1"	2.9933	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"1"	19.5754	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"1"	25.4083	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"1"	29.5247	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"1"	37.3575	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"1"	45.5402	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"1"	52.7397	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"2"	72.163	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"2"	83.0455	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"2"	96.7612	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"2"	101.4609	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"2"	109.127	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"2"	117.3764	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"3"	123.7777	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"3"	130.7606	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"3"	139.46	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"3"	145.0096	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"3"	152.0091	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"3"	169.9912	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"3"	175.6408	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"4"	181.21188	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"4"	190.4779	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"4"	201.0605	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"4"	211.1764	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"4"	215.1428	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"4"	220.1758	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"4"	225.4421	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"4"	232.9582	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"4"	235.658	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"5"	247.3817	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"5"	259.3142	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"5"	273.2298	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"5"	279.3461	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"5"	287.5122	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"5"	298.9613	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"6"	303.5913	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"6"	313.3406	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"6"	320.2401	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"6"	329.9227	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"6"	337.0222	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"6"	344.8383	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"6"	354.2877	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"7"	375.6607	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"7"	381.6769	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"7"	392.6427	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"7"	416.6077	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"8"	422.24998	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"8"	438.6988	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"8"	441.8653	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"8"	449.9147	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"8"	475.8629	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"9"	491.3524	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"9"	496.1187	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"9"	505.2681	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"9"	514.0341	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"9"	527.5832	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"9"	540.8989	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"10"	582.3775	589.3222
21	"c"	"space"	"Ordered"	"3Iron"	"10"	583.7107	589.3222
21	"c"	"space"	"Ordered"	"Corn"	"1"	3.9432	588.688
